Episode,Average Discounted Return,Standard Error
3769,-241.48,3.83296
3774,-232.84,3.27623
3779,-237.61,3.56818
3784,-241.4,3.87163
3789,-238.26,3.67285
3794,-231.11,3.07361
3799,-240.92,3.63523
3804,-242.88,3.7328
3809,-234.57,3.47258
3814,-239.52,3.62033
3819,-238.65,3.51408
3824,-242.86,3.63938
3829,-237.73,3.60703
3834,-243.46,4.0732
3839,-237.39,3.40377
3844,-243.1,3.40776
3849,-235.68,3.28842
3854,-239.65,3.54926
3859,-240.79,3.50467
3864,-236.82,3.94667
3869,-234.91,3.39935
3874,-239.87,3.56063
3879,-237.64,3.74272
3884,-237.44,3.34263
3889,-242.48,3.58071
3894,-241.23,3.73722
3899,-242.66,3.932
3904,-234.51,3.31652
3909,-239.11,3.40922
3914,-235.43,3.26859
3919,-234.46,3.31926
3924,-234.46,3.35633
3929,-227.98,2.98816
3934,-238.16,3.38352
3939,-243.12,3.68621
3944,-239.77,3.4389
3949,-234.15,3.23405
3954,-240.83,3.56317
3959,-236.65,3.60864
3964,-235.61,3.47661
3969,-238.94,3.44632
3974,-233.53,3.15494
3979,-244.26,3.6932
3984,-241.48,3.64735
3989,-239.09,3.73701
3994,-239.71,3.69803
3999,-237.79,3.50446
4004,-241.15,3.57212
4009,-240.45,3.51672
4014,-232.1,3.15875
4019,-236.27,3.76756
4024,-237.72,3.39658
4029,-236.41,3.61112
4034,-245.98,4.12311
4039,-244.91,3.48275
4044,-238.07,3.46874
4049,-238.42,3.42047
4054,-242.89,3.62591
4059,-236.73,3.51407
4064,-237.72,3.48077
4069,-241.38,3.51708
4074,-248.5,3.73597
4079,-233.57,3.31313
4084,-238.59,3.56014
4089,-240.52,3.65105
4094,-240.43,3.46595
4099,-240.58,3.63271
4104,-235.25,3.30177
4109,-241.18,3.62966
4114,-239.71,3.53114
4119,-238.62,3.44351
4124,-237.49,3.52866
4129,-239.54,3.84191
4134,-241.18,3.67133
4139,-234.95,3.65409
4144,-238.43,3.63374
4149,-235.21,3.52378
4154,-236.49,3.43936
4159,-244.18,3.96088
4164,-237.43,3.32083
4169,-236.15,3.42756
4174,-242.43,3.62079
4179,-237.41,3.47752
4184,-240.21,3.69631
4189,-234.3,3.36045
4194,-242.25,3.68196
4199,-237.17,3.74052
4204,-242.75,3.78325
4209,-239.88,3.83873
4214,-231.81,3.24544
4219,-239.41,3.68291
4224,-239.44,3.26621
4229,-238.88,3.54766
4234,-240.96,3.59989
4239,-239.77,3.78337
4244,-243.79,3.65263
4249,-240.07,3.57548
4254,-242.97,3.52628
4259,-234.87,3.25156
4264,-238.97,3.84662
4269,-249.04,3.69802
4274,-243.88,3.66907
4279,-242.04,3.75411
4284,-242.54,3.60996
4289,-241.53,3.51825
4294,-246.85,3.95243
4299,-243.1,3.70606
4304,-237.93,3.35129
4309,-235.8,3.26206
4314,-239.5,3.64521
4319,-242.35,3.714
4324,-237.35,3.41693
4329,-241.64,3.6586
4334,-242.84,3.60683
4339,-242.75,3.8586
4344,-237,3.61297
4349,-242.97,3.86806
4354,-242.21,3.5378
4359,-237.09,3.42764
4364,-237.16,3.4532
4369,-239.08,3.59066
4374,-236.23,3.69266
4379,-237.86,3.47066
4384,-235.2,3.40908
4389,-237.65,3.4012
4394,-234.19,3.20116
4399,-238.5,3.91775
4404,-241.87,3.46803
4409,-242.51,3.36859
4414,-242.99,3.56664
4419,-245.45,3.61119
4424,-237.11,3.43002
4429,-241.05,3.60906
4434,-240.15,3.60436
4439,-236.72,3.78226
4444,-243.44,3.71231
4449,-237.26,3.54294
4454,-246.7,3.68479
4459,-249.98,3.8572
4464,-237.5,3.78646
4469,-242.61,3.4767
4474,-235.08,3.37518
4479,-251.61,3.53336
4484,-241,3.46737
4489,-239.96,3.51208
4494,-247.7,3.91213
4499,-242.92,3.77321
4504,-241.18,3.40022
4509,-243.17,3.62831
4514,-243.71,3.97399
4519,-246.07,3.6482
4524,-242.87,3.64292
4529,-237.15,3.66138
4534,-243,3.73682
4539,-239.86,3.4999
4544,-243.39,3.52259
4549,-244.4,3.71274
4554,-247.84,3.70473
4559,-241.49,3.62348
4564,-238.44,3.47215
4569,-242.55,3.74002
4574,-236.34,3.32013
4579,-242.98,3.44674
4584,-241,3.69996
4589,-243.45,3.81301
4594,-242.36,3.51747
4599,-239.41,3.51772
4604,-242.09,3.66783
4609,-241.19,4.14835
4614,-233.92,3.33078
4619,-243.77,3.5586
4624,-240.04,3.4549
4629,-243.72,3.60687
4634,-239.48,3.32111
4639,-243.88,3.66543
4644,-238.36,3.46315
4649,-240.9,3.8075
4654,-238.44,3.59953
4659,-241.92,3.47341
4664,-240.36,3.33311
4669,-239.26,3.48688
4674,-244.33,3.8244
4679,-242.51,3.5227
4684,-245.32,3.75359
4689,-246.21,3.51974
4694,-247.26,3.82505
4699,-239.66,3.57574
4704,-236.5,3.45015
4709,-241.07,3.73177
4714,-243.02,3.64924
4719,-243.65,3.70804
4724,-241.93,3.51773
4729,-247.33,3.81533
4734,-246.51,3.52682
4739,-243.92,3.83905
4744,-245.52,3.94404
4749,-238.83,3.53319
4754,-242.23,3.45791
4759,-240,3.70806
4764,-238.99,3.41262
4769,-249.44,3.84598
4774,-241.93,3.50464
4779,-243.18,3.78376
4784,-246.42,3.71824
4789,-234.49,3.17301
4794,-238.82,3.29433
4799,-249.14,3.86099
4804,-242.45,3.55174
4809,-243.28,3.41447
4814,-243.45,3.54034
4819,-241.65,3.49974
4824,-250.05,3.56043
4829,-242.38,3.36853
4834,-240.97,3.84599
4839,-247.41,3.62302
4844,-240.34,3.6643
4849,-242.69,3.43178
4854,-240.64,3.50095
4859,-248.27,3.63129
4864,-241.55,3.44074
4869,-237.85,3.28893
4874,-247.23,3.77779
4879,-246.71,3.65105
4884,-246.1,3.90497
4889,-245.24,3.55443
4894,-242.04,3.43864
4899,-236.81,3.3268
4904,-244.4,3.58188
4909,-246.88,3.7421
4914,-245.97,3.95858
4919,-240.16,3.47885
4924,-240.42,3.65646
4929,-241.51,3.49893
4934,-244.89,3.63293
4939,-252.43,4.07161
4944,-245.7,3.99099
4949,-244.61,3.69509
4954,-250.96,3.79034
4959,-246.36,3.54183
4964,-244.25,3.77221
4969,-238.65,3.42511
4974,-247.87,3.75348
4979,-241.22,3.54559
4984,-244.74,3.62184
4989,-240.57,3.51718
4994,-244.47,3.40746
4999,-239.52,3.42641
